Flow_Hash,Total Fwd Packets,Flow Duration,Flow IAT Mean,Packet Length Std,Label
6c97b877c50f76cd2f67188b884a4692ce9bd27bb90f4f9fe9aa4e07ab188e9b,2,146,48.666668,0.0,DDoS_Attack
bc5a27e261a1f89ec6066df3b49c09d6b2e657e85f601646c990931ba9d0508e,14,63623143,3348586.5,0.0,DDoS_Attack
bb70d808c03fc1bfe7ea16d31629aeab8ee3199b50cfcb72a5972c3b3a7064b0,4,10315476,1289434.5,225.82285,Benign
3d2dfd8840afad7804058d65f929c468045d99753fb56eec7934f32edff7ffc5,2,179,59.666668,0.0,DDoS_Attack
d12f53394d482ca1fa5d2b507694bab8a65ca835706a6f21529efbbc19859fa8,2,1,1.0,0.0,DDoS_Attack
5a1aca466869eb900c4ae1c98647f621dc64e54892bb5a26ebf8df5708d612cf,2,51,51.0,0.0,DDoS_Attack
3ffb81063c5c6995e5bc12f04f154d83724f5b2569d2a4924a23f8a2fb784818,8,37074894,4119432.8,0.0,DDoS_Attack
90240dcd27ab95c9bce4695856f0aa251454a8848697d1a47d810dc415420950,4,269,89.666664,0.0,DDoS_Attack
7246d4e21474cbfa70f6eadc3b97bc30c93619d922e2408c5413984a6764f3f1,2,22,22.0,0.0,Benign
1faa4023b9bf70eacdcb7e25ca16fe854f36c7b17bb6fae5b5734dac1efb97e9,2,23688,7896.0,34.50652,Benign
65d8a422af01d165ec706b634adfc7debdcb99e6937ee30c11d378a7967d5955,4,104193,34731.0,21.36118,DDoS_Attack
f2fad563c455304c7a14055c30a6b0734ff727ff33c8c58b35b403ca42e27879,2,158,52.666668,33.958797,Benign
525c1752043b5800d1ef88562ac3ee8b923abd1d33921e5082b39a5e49e4b225,2,65,65.0,0.0,DDoS_Attack
c740232ef2a1949d42ffb09a8ec3e2f005ba9ab1dde32d12b994d501ad84bb3c,12,64890070,4326004.5,0.0,DDoS_Attack
ca15f64c9f14555040bea7ed63fe00f62077a9b62ef407175c3425cf874baba4,12,57755812,4442755.0,0.0,DDoS_Attack
25eff88a23a642973695a80613463d1fee3f18bb68533ddce145d6b28e698216,6,36558517,5222645.5,0.0,DDoS_Attack
a5f37eacfc90daea7dfc706b9955eb57e022177f56aa57f482c48386e62955a5,2,1,1.0,0.0,DDoS_Attack
136a0e3cc50df47b47181347a462b982c30dc196da285c0f9fdb7f5555fd6198,2,129,43.0,8.763561,Benign
00a243df2e96166f86e3633a4e624be1d8d747a561d1f296f3c3586271411f4a,56,111855701,810548.56,191.04697,Benign
0de7cbc1dcd5588bd71e3b40ac028bb4ca150ed55ea72520bd67030f3b554be5,1,32341,32341.0,0.0,Benign
71711b58a1e89785f8cff3deb4458b14425f291eda31c4b39c00255558861cbd,2,1,1.0,14.433757,Benign
6c4ed4ba263a70a784cf8d7c8ea0c6c031bf1bd093d456981d5253971070ff5d,2,63987160,21329054.0,55.809498,Benign
94bece6d0940063d263cefceee9bd064cbd4e3cc3c18ab4004ed8f0c858d3cf3,8,50983446,5664827.5,0.0,DDoS_Attack
1903aae9b46674313ff0f836413496360ae771575e8ed46527e92ca3e5d0b3be,4,3095249,1031749.7,0.0,DDoS_Attack
1eb330f725a797459a0977fd0557c30610439eaabf6f68043642a96acf3557c4,11,76863753,3660178.8,374.57504,Benign
4b98aa1ab2378f89b972cdcef5c2ba78ef720b3a28455e3b8be38cb5d09aee84,1,59736,59736.0,18.475208,Benign
ad980e4488e89319f10f6f08a5ec5a54d1d0234262f26e24709001eecf895f83,4,106400,35466.668,21.36118,DDoS_Attack
ced54642a78c76fece3a814226afbcf9ba5676d8659b691e2cac97dbb85fdb34,6,1126,187.66667,133.88667,Benign
d002c82806df801784bcfadfc32bac78687f299b7854170d98b3571d6f5bf33e,2,2,2.0,0.0,DDoS_Attack
dc4f4c1811e01734e3983c64be263adb1206c38362c84da7e266083efb63045f,8,5471229,455935.75,444.27264,Benign
f9b1d06c6bfa0a5d156d9b3a812cdf9ea7d1e26b22d7f73c525a5e8c90f0509f,12,57518143,3834542.8,0.0,DDoS_Attack
4c3c293e946ffb64f0613c3e826d8386b05ecc8be6a0692eaa345463ea5a5646,8,39081121,4342347.0,0.0,DDoS_Attack
a19416b47804454a8229e29ba56e87deb824caeb2134b4a7d61e7c5c03e04027,1,76384,76384.0,73.90083,Benign
287bcbcc4c48614d55fe24c1555615808f274b357bb87b989524ce5c02cf2cee,2,31263,10421.0,35.601967,Benign
856d6924569515cc6009a87631cf22ab896420636330cab5d9dca1af5873c70e,4,372232,53176.0,22.399776,Benign
0c5e2f09703e5176e15364b72077f9289ad10d4648714c363316e86e5ed01ef9,1,31070,31070.0,73.90083,Benign
9976056142efdfa7d59ebc002f6547be9a23232bac27934007048314696cfd36,4,105525,35175.0,21.36118,DDoS_Attack
ac9497c2fe07b73f5f67c36975366c411d6ebda1fd769ace89079862c1dc24a5,3,102220,17036.666,681.6238,Benign
58e6b79925ed34219c95ec082ef686b76c341d90bf16add2535a45631e5dcda7,2,137,45.666668,8.763561,Benign
c71b71f9e47028838c3be9d1de718291b76f129eba2a8e1133e848cf43c794d8,2,1,1.0,0.0,DDoS_Attack
3b289f99a4887f3e56fc87ef51382f153a8f77e6df6df5e537448fd5ab3c32f0,3,75,25.0,2.6832817,Benign
5955df1d4c1738d343bf2e787c1a57562559e7d367db3698555478eb32b509d0,2,38587,12862.333,8.763561,Benign
951e16d6c12302a659341304312d43352b5403f3f8671dfe9003c4f55a53996c,2,114,38.0,0.0,DDoS_Attack
341e7879df8ef7a08161bf2006a21cb71860b37a40f8a5bc1240de8008e5c40a,3,52,13.0,0.0,Benign
7bc985c1c59e54f9bf74f6a972323f6fb01bc7b1f4e2e1daa6ce0a0df7a75b8c,2,64,64.0,0.0,Benign
e1e61b7b367c579d5c8fcc74709786fdd9dbd3e7c0b6fa5d6c92be653000861c,2,29137,9712.333,70.10849,Benign
dc64f0ce1d443979c1b4f5464441d1acc73a3ab8405e17debc92ffdf3469f3fe,6,31274650,6254930.0,0.0,DDoS_Attack
f93be53d011d9acb55326f131f5d015693bb079ae28497988e475b100460ec25,1,21,21.0,0.0,Benign
3a2537c7794404a48e6bcd30faccf8660d9aba53bc7bf0f0d8017eacbdda2a4c,2,122302,40767.332,45.46097,Benign
aa50d19fbfcbef2dd4835ad91a3ee0a51d741a03569d7a6f3a7b9d3f2b4ba1ae,2,31064,10354.667,17.527122,Benign
787819c314519ebfc48cb4e513130e9fe3edf1833713899c9ff248086bba04d8,2,222,222.0,0.0,Benign
d2c5e887a3d61221720f5fc421c4795b2e288c2914aa6ae2c2a0f519b2aefb6e,2,31840,10613.333,14.240787,Benign
0e5e29654c97d5fcfc590da6e7439ad15e51045402c978dec784d0c089ed9121,4,107198,35732.668,32.31563,DDoS_Attack
5892a40f2a942a597f0ef3ce82f7809eaeef8711674e17a38158da8520b27097,4,108502,36167.332,32.31563,DDoS_Attack
f49456d941ba1b1b90d826205a7fce38dae8297b30208ac6498443741ba9e737,13,75220767,3419125.8,261.9664,Benign
27568ec2cf8062b10ffb4708890430928a7a1497522ca15e92bbbe7d72a07b20,16,57453029,1981138.9,0.0,DDoS_Attack
d7e7ab0c8282472eb0f03543dc5e961745a4a0a9b7177b7fcda1215d723de080,1,30820,30820.0,23.094011,Benign
b1bf205abf4902f2fdeb25241cf8ae896dc5deab87fa74d4c44f2eeb8089fe29,13,183900,9195.0,417.5149,Benign
e4dd829e7f9a8ec7331f5aa00366f6a426e450192e7ba630b678b7f00befd2c9,12,55298673,2910456.5,0.0,DDoS_Attack
53e5890fa2b1d91f7ab33fa439c02a601ab471a1be4263df8698a0378c950964,4,106060,35353.332,21.36118,DDoS_Attack
8a23428a28824888a868104b3f9df989d0a0b7880ef3002a0b2cd21b355fecb0,2,123,41.0,0.0,DDoS_Attack
afacd4712d7b07a6f45584e7ea0bdfc208b362ee32977610fcb394d4edb3e42b,7,6300610,1050101.6,0.0,Benign
340e32cd0784c04f6115de523f87fd402153bf7c76cb7d44d2a7d95a162a2028,3,124931,20821.834,319.3698,Benign
73750a4a29f044deed68de1a89f976dda558b2da5dd79d57a461d4085c258761,4,23280,5820.0,3.2863352,Benign
ba00b00a3f1ae6710cc9b56bcfc6b00c6b82eef48891bbedb430eb2d220452ca,2,5,5.0,0.0,DDoS_Attack
ba588deaedc4220b8953cf188914bc51b328006d71f9f41988af92540e5762af,12,65691928,3457470.0,0.0,DDoS_Attack
79fa17096960bba55bb16ccdf69035e91a17f98f6eae871b19cfa1b31b4d1df6,11,61028714,2774032.5,316.82684,Benign
38d62054112c2bffbf792f585813f42da835a250d471124211dfdc4e17e80579,2,2,2.0,0.0,DDoS_Attack
a5f8e6af764ffe1d0f6162711421bf61a3c0ef90e439ba35136a265a2dc07380,2,3,3.0,0.0,DDoS_Attack
48df1486eccced027841444c2baea1dcb183b62f89779ed905e58c65cdfc2c20,2,1,1.0,0.0,DDoS_Attack
e7086bed28b4668023f47945426fdbe76c6a4e4657f56a89e7610bc090a703a2,4,109570,36523.332,21.36118,DDoS_Attack
3cfa88d343ee8432e76023dafa64314685442a826c4eb7245f04f578806500fb,15,15538040,647418.3,571.0263,Benign
116354cc04d1b9d789819713e0fe5e564248a7b0672c9e2eecbcb88710b0af41,4,108058,36019.332,32.31563,DDoS_Attack
52084286459a39847413ea5ffb9f2e90f355a8b1d295eb72f82eb57fcfb45407,8,467086,27475.646,439.7223,Benign
454ff3435e23bda31f465cbe2b472b637e874e43c44064b98b0eabeab1de3f9e,10,56919217,3794614.5,0.0,DDoS_Attack
80eeb70c40f21907aef35b2c916552afc79133cb93f889b249910b0035bd9d5b,2,2,2.0,0.0,DDoS_Attack
6c86c88f76b375a4d8e0d9c0edf226f75084e01d644d1d96f34a37db53312cc2,1,90,45.0,0.0,Benign
de401ed5212ee78f56bfbe80ee94c6be39c17c7bfcd953908e47b86af460e9e2,2,255,85.0,34.50652,Benign
5172495b17cbe61412e7ddf9800391de3ad2137e4bddaa3fcd0f92a6d8249015,2,1,1.0,0.0,DDoS_Attack
071b4b5044ba854c440dcbf3197af87d4c695805c635ad0baef82c6ddb23c9f2,2,78,78.0,0.0,DDoS_Attack
f7ef141b431eed2314b1d5b996bd9779823f4634162606f63ade2de69cc3e7bb,2,193,64.333336,29.577019,Benign
c81961886ea8385bebc2778f4f2a252948bd201337017b5a5b7adf346953bd66,4,31304,6260.8,29.764952,Benign
65b63f91993bf3243d1f04417dd5dce77915ea7c1476cacb88afc84bdf3d7214,6,214951,42990.2,33.617596,DDoS_Attack
3532b8373dcfd5540ab6d9a1b047670a4797cc81727f345fe0b258fed6de84cc,4,107544,35848.0,32.31563,DDoS_Attack
ee5413a817e404486183aa048902d8a5c6ec20e6f28307adb88e5521325f5350,1,30747,30747.0,27.712812,Benign
b9540ee9f58f8247c98667b9b42523207de9c617dc6666dfd038b3cd17f17cfd,6,64000307,9142901.0,0.0,DDoS_Attack
323913d6a620f712720c31bce2fd202bc966f776da9d72478c1f68db6ae8b1dd,2,61110,20370.0,170.34172,Benign
bb7caf238c28860b7ce8f41eda53335161070d2d6c611a6b487879448546afb8,4,104888,34962.668,32.31563,DDoS_Attack
bc54a53c78bffcdc1a926e1f30d7d0deadc064f566cee6844b5b5441f257f6f0,2,956,318.66666,96.94689,Benign
d96038296238c713240a80e3ced038317f244d20a27c2ac391fbc5bc8beaaf40,1,43,43.0,0.0,Benign
defc0cf7655ddba5150c7ad96b34d0d878d0ab5923755c77cfae9383dafb4bb5,12,64891211,4326080.5,0.0,DDoS_Attack
a52f1fe8ec30e0cbd4c3a99ad35bc65638f2638db4f457fb1ff5c4824826d82a,4,106546,35515.332,21.36118,DDoS_Attack
c63d70d6d4e74e4df56db73efda3965919f7232d4f78ab6269739c41e3657215,2,31028,10342.667,15.336231,Benign
67790b1b1de23b3f0718eeb00b72ce39c4f3d6e0c8cad739c8da61f21e16a795,1,48335,48335.0,32.331615,Benign
d5417c050a9a2d4c090bf4a686899ca03b65c0acd3988442705142ba38809ebe,2,24169,8056.3335,70.10849,Benign
1cd382f276eca08fa5582f23233410417669464ec1b0df33cfe5a913a968639d,1,236386,236386.0,99.304245,Benign
92849462475ce2edd27a1c87d509154468899f36ff74e5105a762b875750212f,1,35139,35139.0,76.78758,Benign
6042e0336fd129152ec46bf12029a1224e58dacd70bcdf54133b8ff639136725,4,4118207,1372735.6,0.0,DDoS_Attack
558adcadca333d16e0e9458d4bfd94327ec3563a294b90c95a956fa97c02205e,4,108904,36301.332,21.36118,DDoS_Attack
83e87b11bfdd3a76b4f08de1cabdadc58bd709e63d9a79df628994f71d895034,1,111,111.0,0.0,Benign
c4d72c90efe2ab6949be8d673826ebc0cd5a2733922d995501af78c3d0f9fb93,2,241,80.333336,87.63561,Benign
ed4b735d649917e22fb96b34493489400911cc625a15e4e531af0ef91454cd54,4,88145,17629.0,62.457603,Benign
4adfa3d29f3a10d852d4def31628fd2a9d5f1f8854012c2d9eb1e2ee3f8ee558,2,2,2.0,0.0,DDoS_Attack
7dd91f26b5fe5f6db8eb340887d89cc8880f36542ff61a2e532d34bb8f3c9091,4,108884,36294.668,32.31563,DDoS_Attack
def4d3348b5fa31d41f289937321d0d969d00907491d2ab969a3e8c1dede4b67,2,48847,16282.333,52.581364,Benign
ed4e253fba4a4168089e2362b218c85665baa7763fd68d08a026a672971de243,14,320423,12816.92,450.82974,Benign
b03d676784059092733228f26a3368b1b27834284cf9d67f2d17df2d18a1211c,6,54672,6074.6665,227.13933,Benign
b18878a822ac3aa43f7baa9b54e3283f5469648a88d2cd71412818bf679b9e96,9,479676,31978.4,1019.2613,Benign
b8794f51c5c72be3d3268b30d0b406b435405c485c70b26e46b304c1b1c786e4,1,36437,36437.0,0.0,Benign
939927cf55adc6bcc7798b5234a6d90c329da1f4358adebd782df3981476c58d,10,55412146,4262473.0,0.0,DDoS_Attack
fd359c52540aec9721a49df97e07a062fbfe3ca817129818202977b93980f81d,2,179,59.666668,42.72236,Benign
9ef83e9b79c55af456dfa67aac8298c919911c8d911e4e0f6978922e6a7b5501,4,471,157.0,0.0,DDoS_Attack
9a58f9aac2da0711ebe918da947738c970cec02340ac69d6818cd0808d94a962,2,221,110.5,16.35033,Benign
cc92b9e58cff6c10c0a7434c6ce4f4a936f379552fd8692b7f105fde2bda8848,10,45565878,3037725.2,0.0,DDoS_Attack
4aa23839cf4c3c3113c2aec5aa51e99449e0bc03ab8713a002b1648b0100eafa,2,187,62.333332,60.24948,Benign
256256bed94cd9f0d7900543c7859d5b1cca2b0cf3dc2a77cdf0d0818431d453,2,1,1.0,0.0,DDoS_Attack
cd6e320c1cef354a6632f785aa3e1e13eaf2b42df54c8c0817c39a0a6093a58b,2,2,2.0,9.814955,Benign
5effc6b952327f46bab64afcc219b3b3efecde3cb8e193dcb021f0fd1e43a667,6,218169,43633.8,33.617596,DDoS_Attack
b33d9a2bb89a95ca06690dfcf681f2eea8b5a1d4e255baae90bcb59426ffed85,1,58255,58255.0,9.237604,Benign
c87c7dfd2c46946b1d738e33da295cbfdd4bf5733463d1d3443dfdf3095ae23a,3,256,128.0,15.5,Benign
7bbf12149088be74d021ff0f4bbbd80c3ba3e6b4a63cb58621d2c91d179325b0,6,214135,42827.0,33.617596,DDoS_Attack
fb34782ed04539ca4bfaeb27c0a4fc55c7a5860610ad74a20cbc811a293231e4,23,117092783,2723088.0,336.23236,Benign
db4b3e729959fe6e2a798188f2f65d050c56adda611257398a5441553ddbfbd4,10,307434,21959.572,345.96097,Benign
928c2de8f3108c8eca4a79484c2e61dd74a5f61c5e06b83411a815db73027bf1,2,192,64.0,32.31563,Benign
55fdfc95c6629336f4f7d2b811cc5bf7da01e910b62f06cee18cecdd173c3c6e,1,24121,24121.0,24.24871,Benign
8ade87858cb491ad62ce8d26ebb48683a4d79573a9d55223f5eae7feae41b8c9,2,157,52.333332,37.245132,Benign
b3ec7ffa7e98d93aed018e5232db986acc6da6fefd2add7345eea5eb8312a0e5,5,4098415,819683.0,18.866701,Benign
31e176cd3fdd31d27a19a67d1eb2cb3839bd6b9e21931aa51d36ebf370d9dd14,4,103926,34642.0,32.31563,DDoS_Attack
bead8f559c91394e531e7451d0194e25789cebd8e9dbd3b183e32cc48fb66787,7,7106394,546645.7,696.87585,Benign
47d5e7d8ca393022fb2dd9587c20793a151ffb9e08ec8ec8c79dfe3c0fe525ad,36,111117611,1565036.8,286.60248,Benign
64be298393dd71b483a2de9aa7ac8ae03be33d504b033158bd182d1397252da5,4,6096315,2032105.0,0.0,DDoS_Attack
e2b79c3db130b0ecafc791b76e06a04df4565c35e8e6136074b2f06df108eadc,10,59030468,5366406.0,0.0,DDoS_Attack
f40a88e473267f5b220e102e46a3b4dd1090f18ba9168850876ef6cd62c4bbc2,1,32011,32011.0,31.754265,Benign
a2820254328f2a13e1680cc22b0dd518f8f627183b99b5b1bcc014959966c636,16,770888,51392.535,26.115412,DDoS_Attack
af891f84c893dc9d3ba4bc7d10c1640c896e6556cb241589d3f34def170c9300,2,141,47.0,15.336231,Benign
e53a51ebe860c7f05bb89d37f6b70052008b632e44124a3a4e935a0d5f357799,9,7443228,465201.75,777.92596,Benign
3ca4bad97661d2e52114dccf9f286a37e0353dc4d4a97be017a330238c25c2be,6,104943,8745.25,629.37683,Benign
db5077d9417973d779b4579bb7b51e0c3c089165bfb88ecb64567ec20d7b506b,9,3732431,266602.22,270.7168,Benign
1a6ca448df219c69245a7b82f215458e57b511d50b9799b056b8f111bd1bf464,10,62404369,6933819.0,0.0,DDoS_Attack
a2680353695c4fe545ace432d89be425000de6b13d447c6ff2753a8104646ce8,16,115594633,3853154.5,317.62366,Benign
8655d0527eeb92fc8aad588eaa94fe0938017f3d84d40404c4e41ccf574ef54c,4,69549,13909.8,56.114254,Benign
246ca209b8207816a73d60e8346833db31de7a1894ec5c983c97966d83bdb976,2,317,105.666664,106.25818,Benign
6f7b50a1942f04498d2ca8a85c2c2c22578ad6c3c738e95c113f13d43f14d9a7,4,105483,35161.0,21.36118,DDoS_Attack
c2c8f0c9db2f82acda48bbb63b584eb2d91a9a869652433acacb4321969d0bda,8,43377866,4819763.0,0.0,DDoS_Attack
9f48fda5ef5357604f4202f18f2e642bca66ffe86799a6373dc6dd87d76e5be2,4,106227,35409.0,21.36118,DDoS_Attack
2fa4d09d2288585be8f539b91a534365978483da8f6e9341ac9c7b124c14468e,8,44999985,3461537.2,0.0,DDoS_Attack
fc9d5e333e82d52bd2d6357d8f4e206e2a0e85ea4207c61d96ac53c8275d0a66,2,5388,5388.0,0.0,Benign
b6522ca05c9eccc8149bceddf6af2bb4cfb17c4b91898a6f9e3d17e4b23f129f,1,23215,23215.0,36.950417,Benign
cd8b800000af78d3ef96357ca487653b7028cee4510972c7e315ae5d53d77ac9,10,67243389,7471487.5,0.0,DDoS_Attack
9e402826f2aa1aabd9476f167246ae4c4b2d6bed882969fe3fbaa02f93d8b62a,2,6,6.0,0.0,DDoS_Attack
d0cab125c61f84df2413539c1bea523241a52d5526290d5e282d5fc0addf8677,3,77314,25771.334,2.6832817,Benign
d405d2cb15a16cc6c37d64bad339e1c62db3ca868e5d6ab85757c143046ac34f,2,49,49.0,0.0,DDoS_Attack
180f40617863561d569f40dbcee2fe97357b59816f47048fcdaab3056a58cddd,4,107292,35764.0,32.31563,DDoS_Attack
e54ebc6a04345fd35987da3b7accc08c8bcd593bbfe70a2b7f1d140e8db8e034,39,116835468,1283906.2,735.64716,Benign
48c8fd4b9f7e7a37267893abc4cc27f871369e086881ebf34d4366c3f65f3c7f,2,1,1.0,0.0,DDoS_Attack
25a495fddeb39de2322fd282557c76c1d51807924aed2c3dbf4bc14d923a6f13,1,182740,182740.0,60.04443,Benign
89a93e2f791aac121731c7b4e11cfe35a13ad95bdc1b54b0cb5f3d4dc9b4581f,1,23405,23405.0,0.0,Benign
67ad1796869df62ddd36d5d12e5fcbe3c03b9176f4db9c14687ea0d701e07379,2,60957,20319.0,31.767908,Benign
98b73d38b61bd6b3de3d37873abd835329bae23ae13bd88473743af8600c012b,2,191829,191829.0,0.0,Benign
1601c9053433d63fb522ef1095a132347b09672f95f26177d80e8e99f4ab1185,4,107354,35784.668,32.31563,DDoS_Attack
44427a66afa913a46142137edff5d3aa2ca7ca84a0ecdb783952bd1cdfaf6ee5,8,35627283,3238844.0,0.0,DDoS_Attack
249796ca8b01ee26b67631c4159a8faa3404c2b18e68c0a1051d99651faeafe1,8,7927212,609785.56,592.2816,Benign
0b260ac0292fed9a703cd8afab756bb94b69bdb0b2f6641ff285fc0fd11f16f6,6,26277263,5255452.5,0.0,DDoS_Attack
0cc9d037e718d5b54677d5b5a94a370cd78117b1a19edb9204f7061a96d3ebeb,2,185,61.666668,21.36118,Benign
e36a6ef864eb215428370f85e1e014f0bef667b5920054a620113730a7bd566e,4,106333,35444.332,21.36118,DDoS_Attack
8c79416c6e54a4feb442258f13c67c71356eaaae600c13224eb35bb7bb306ba3,9,20251737,1065880.9,786.7926,Benign
ed0bd5b8d1369dad640eb155dfb11990c386065f12777e60f4906a3d3e83bc16,2,72,72.0,0.0,DDoS_Attack
bbf2d310ddd1a8aac4a132220b548df2f9e04c23f1bd979e6e29a5ca84ea6416,7,10281639,1028163.9,780.39484,Benign
0ca1c219d029ae11f31c5527b6150b521704bb5997916816718f843cfab2ca68,2,99,33.0,0.0,DDoS_Attack
e0e94abecf90ea973fbfd326ed8f8043d653d53b2003f22ead8b713f700a3f85,20,982784,51725.473,30.703886,DDoS_Attack
f67e7d9aa5c0ddcf686ac92b2edd5b9a0a5227b03d9df204cd08850fdd43fd21,1,60843,60843.0,79.67434,Benign
b45415d76764e71b596b962cadc2e10a1892c48c53afc4a634d08f2b1234d836,3,5293164,1764388.0,3.2863352,Benign
5faf569c456a306220d83b341662976225de1daeb6712134e90f508fe0da724c,3,5285610,1761870.0,3.0331502,Benign
a3b8821cfe17cd95c5b78bd0a99288f26b367b7be351b029277a6da782badc2d,2,23332,11666.0,0.0,Benign
383685aa9c06919d910e8f8157d75280b4615aa40e0bb7cba0e3815f4b9a63d2,15,117712627,3797181.5,412.37073,Benign
fd20f2fb38d0d81702348005d8f59431fb586d37b69b9d6df5167e617438b3e0,13,23,1.9166666,0.0,Benign
81250f8a9bfcd4daf55354f5580fa04d1dd945244d2f8c7a85f385e0b639443b,1,30574,30574.0,98.7269,Benign
527297f93334a0312b36c4fc667b6dc5752a7b2e596195469830127010034c85,1,553,553.0,9.237604,Benign
90ca41680a6d6f9469b326d931357c0cae86350f918336ff5a807b5037e3cab6,20,116832789,3338079.8,544.4682,Benign
34556f6b5ee6c74bd4dee82deeb2f84686c57ac344e7837224e1d59eba66cb42,6,215360,43072.0,33.617596,DDoS_Attack
48cc493f813c4b7850342303edff0882a1b2c8a36117dde99482349883e3d8b8,2,224,74.666664,47.10414,Benign
467722e9e5f2d4a43c8d83e00b4da8e2150f0a8a6eb2f54b2e82bac0f0363345,2,1,1.0,0.0,DDoS_Attack
563463a8ed355013dae7c51a7569c510b87353dd9c1d9afde5f0938cd847c8da,6,218575,43715.0,33.617596,DDoS_Attack
ba7fcf5b85840fda75e75002db803b767a55b152d7d6053fe7894bc637f049f9,2,228,76.0,70.10849,Benign
d21fcfd3429db92d9280e1eeb2a7562841e33b79ce53a293ce7d75976950dd27,10,59534318,4579563.0,0.0,DDoS_Attack
482c705d03bd83753aa1e26d9b29038ddc9d40ad42828f2352336ecc45f45997,12,62789658,5708150.5,0.0,DDoS_Attack
a4bdc08f6c4f743ee7d7fd18741ae343e0147858f08a3e4308104d98059d788b,2,105665282,35221760.0,127.00866,Benign
9f9706d3a0a96d775c1a768e01053b413d017de7b52a4458f795f643dac25f05,22,116413052,2839342.8,544.23737,Benign
ee0bcb820d97863640e0d2568dd97d43f0627e7e939a5dc5181c60741d02956f,2,2,2.0,0.0,DDoS_Attack
4a39471181b977f459bc0fff08470849c03e1e9d7366733afe29698918b67171,4,108771,36257.0,32.31563,DDoS_Attack
93403ab3dae946103993f434a09cf47dd092ddee9087992e3fb84b06459f2a32,39,1409666,16781.738,237.16905,Benign
d3952dc41a50f87fe83ec62edff5e21f56f5aefae3a9858c18548e30533011f8,1,76,76.0,0.0,Benign
916316c9db11e02b8228f7affc8b7743ff4f6c93a074c8227176ea6db03b0995,2,114709,38236.332,34.50652,Benign
435eaf9512e93007cc06d52d508ba419899d428c31a28fbf8de05813d9be211e,2,26432,8810.667,17.527122,Benign
5f83ee795b7ec2cf07f5a4d52ac96dc36d44125d7d7d0efe2770509209283038,10,144047,10289.071,195.36765,Benign
b2adda2f7792c6a303bd93a318d3b4de44e8d35217e6619d2058e8de56242bf3,1,30709,30709.0,9.237604,Benign
568a4f253beb307abc30b7779f33766e0728670949c9f4b70557435d2026d507,2,91149,30383.0,53.12909,Benign
fbccfccb8a8d9d28eed77eee6d7978734788f0e09157ebe9694ad1f7f39ea503,2,61310,20436.666,39.983746,Benign
2c6f021e81a6826a04e0d40fe167df5e284288da536a1570f48c55802272f933,10,52292334,4753848.5,0.0,DDoS_Attack
bc2d8329336cfd894228fd0d8998ea86d0b201906f3208978a44d9c00fec088f,4,147450,21064.285,8.43274,Benign
f8c1b3ca753562af71aeb96faf7276311a4a5438d5d54148670d356fb6332ab0,1,30536,30536.0,18.475208,Benign
795a3ad72e251bcb2d2acaee4fe54d8b82a68ec9fe86a63ac790c993b229d8a6,1,57,57.0,0.0,Benign
4b22b401aede1f99d60d51b9e7d1be52ce6a3e7672b784d661a32a005dae886f,8,36671005,4074556.0,0.0,DDoS_Attack
9a83067741fc498d8ab8673b2e31a08de0d0a793deff006577b38721a55d98ce,1,36,36.0,0.0,Benign
1f2868cbd6f9b0e8166d1273b34cc05ee150047d9a0bf0f739f19be5802e7da0,2,31190,10396.667,36.14969,Benign
cd27ceb2b910fce2b7250134d9d1803e4c723fc464b48bc6ff9d109bdb7465bf,2,182,60.666668,52.581364,Benign
9c2040ae26e1d399a6d11c05c417fe4ecd6dc1eb84e87a53a6bafddedbadbca4,2,2,2.0,0.0,DDoS_Attack
ce651367fd34e3e6ce290aa6e608ba8b922b608f4f5bd500134ebcc21be82096,9,118137408,6563189.5,59.796497,Benign
ca6488060c604310bff014530bce9615964737ebe61f0ff50e159f6ed3b66878,7,5580894,558089.4,149.83473,Benign
1bb7ce76b2598d2ba50aed2a27a3c816185d5198747512e1045206bd0cec0f27,1,53121,53121.0,0.0,Benign
a03912ddeaf7c34acb802a000a5538f7ca1af991baed19a7c762c5c84d839ebd,2,1,1.0,0.0,DDoS_Attack
70102e59764eeb8c08ec486e5e210b9e18e2025b09c31f1009abac7233c71086,2,1,1.0,0.0,DDoS_Attack
06303b574bf1bd8c6ca711a65d37cdeb7027ac8567f9e5beb05eaebdd73fc325,4,108982,36327.332,21.36118,DDoS_Attack
cb0a52a6e8c40a69418f88b02342e86df7d1211656fcbc7cac5affa289eb235d,4,108217,36072.332,32.31563,DDoS_Attack
9b8fbc1c453e731fd3d43d8900950412968aacc5ab4248116730bb538072f1c2,2,152791,50930.332,55.867702,Benign
3a3f7704d33c1afd8350d6f4ff585a5e0d927bf7cf10f4e3a5e1d6c4a8710996,1,16,16.0,0.0,Benign
f4428fdf6cf3a9258bdecd8a2ef34c29758b5ab2ab098972eb2d349dfbb1ce3d,2,3,3.0,0.0,DDoS_Attack
3f53c31bea4f062aa89a14533680af520025076ca1ec65d93ac6fe921d7a114a,4,105916,35305.332,32.31563,DDoS_Attack
b86f44559e0be49df2bf953636a7cf1ab1ecbe5f5fa80045c1de3aa22acfdff1,1,90401,90401.0,56.002975,Benign
266517432ed6bc0fafe2d75eef70b0bf2fbf33638559b8b8923360e7e1a1e48a,6,216656,43331.2,33.617596,DDoS_Attack
